Âge,Années d'expérience,Revenu annuel (DH),Sexe,Niveau d'éducation,Urbain/Rural,Catégorie socioprofessionnelle,Langue maternelle,État matrimonial_divorcé,État matrimonial_marié,État matrimonial_veuf,Possession de biens_Logement,Possession de biens_Terrain,Possession de biens_Voiture,Région_Casablanca-Settat,Région_Dakhla-Oued Ed-Dahab,Région_Drâa-Tafilalet,Région_Fès-Meknès,Région_Guelmim-Oued Noun,Région_Laâyoune-Sakia El Hamra,Région_L’Oriental,Région_Marrakech-Safi,Région_Rabat-Salé-Kénitra,Région_Souss-Massa,Région_Tanger-Tétouan-Al Hoceïma,Type de contrat_CDI,Type de contrat_sans contrat
50.0,38.0,21549.0,0,1,1,3,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
59.0,39.0,49768.0,1,1,1,1,1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
43.0,24.0,7204.0,0,0,0,5,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
26.0,21.0,25210.0,1,2,1,2,1,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
40.0,38.0,12944.0,1,1,0,4,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
22.0,47.0,14118.0,0,1,0,4,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
27.0,15.0,24425.0,1,3,1,3,1,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
52.0,41.0,60038.0,0,3,1,1,0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
20.0,17.0,8802.0,0,1,0,4,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
48.0,38.0,41134.0,1,3,0,1,1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
32.0,27.0,19206.0,0,0,1,3,1,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
41.0,15.0,34321.0,1,1,1,1,1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
50.0,14.0,11395.0,0,0,1,5,1,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
53.0,13.0,18934.0,1,1,0,1,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
53.0,37.0,21919.0,0,0,1,4,0,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
46.0,1.0,7827.0,1,2,0,3,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
21.0,13.0,12711.0,0,0,1,4,1,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False
53.0,33.0,15494.0,1,2,0,4,1,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
69.0,6.0,10320.0,0,0,0,2,1,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
23.0,19.0,7734.0,0,2,0,5,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
58.0,45.0,64223.0,1,2,1,1,1,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
59.0,14.0,16880.0,0,2,1,4,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
64.0,38.0,33060.0,0,0,0,1,0,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
23.0,0.0,13937.0,0,0,0,0,1,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
26.0,33.0,13701.0,1,0,0,3,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
46.0,22.0,13422.0,1,0,1,5,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
62.0,25.0,40609.0,0,3,0,0,0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False
44.0,14.0,6952.0,1,0,0,5,1,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
68.0,46.0,15305.0,1,0,1,5,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
58.0,47.0,31601.0,1,0,1,3,1,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
37.0,38.0,20390.0,0,1,0,2,1,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
31.0,20.0,11233.0,1,2,0,4,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
63.0,35.0,13104.0,1,1,0,4,1,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
58.0,2.0,11297.0,0,1,1,4,1,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
19.0,37.0,16637.0,1,2,1,5,1,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
44.0,10.0,16634.0,1,1,0,1,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
46.0,23.0,8199.0,0,0,0,5,1,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
64.0,7.0,16060.0,0,2,0,1,1,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
22.0,28.0,10525.0,0,1,0,4,1,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
67.0,24.0,21916.0,0,3,1,4,1,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False
34.0,7.0,8270.0,1,1,1,5,0,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
26.0,26.0,13108.0,0,2,0,3,1,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
41.0,29.0,51914.0,1,1,1,0,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
62.0,39.0,21448.0,1,1,1,3,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
56.0,37.0,46410.0,0,0,1,1,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
39.0,37.0,25274.0,0,3,1,4,1,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
42.0,31.0,15125.0,1,1,0,3,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
35.0,47.0,10863.0,1,0,0,5,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
22.0,9.0,10000.0,1,0,1,5,1,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
39.0,26.0,19194.0,0,1,1,3,1,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False
69.0,32.0,13897.0,0,2,1,5,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
26.0,36.0,24816.0,0,3,1,3,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
27.0,19.0,31512.0,1,1,1,1,1,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
64.0,38.0,23713.0,0,2,1,3,1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
50.0,18.0,21169.0,0,3,1,4,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
32.0,37.0,40152.0,1,1,1,1,1,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
20.0,23.0,12312.0,1,2,1,5,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
51.0,4.0,31351.0,1,3,1,2,1,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
53.0,18.0,10472.0,0,0,0,3,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
63.0,22.0,45636.0,0,2,1,1,1,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
49.0,29.0,19459.0,0,0,1,3,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
26.0,39.0,23756.0,1,3,1,4,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
29.0,15.0,23955.0,1,1,0,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
52.0,22.0,12437.0,0,1,0,3,1,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
41.0,6.0,14701.0,1,2,1,4,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
49.0,12.0,15519.0,0,2,1,4,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
34.0,21.0,31239.0,0,1,1,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
57.0,23.0,16240.0,1,1,1,4,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
55.0,44.0,13597.0,1,2,0,5,1,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
35.0,20.0,22300.0,1,2,0,1,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
24.0,11.0,9112.0,1,0,0,3,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
63.0,8.0,7384.0,0,0,0,4,1,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
35.0,43.0,22545.0,1,0,0,2,0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
55.0,8.0,21677.0,1,2,0,1,1,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
46.0,39.0,30093.0,1,3,1,4,1,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
24.0,20.0,12195.0,1,2,0,3,1,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False
51.0,25.0,11639.0,0,2,0,4,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
65.0,48.0,34853.0,0,0,0,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
33.0,18.0,10210.0,1,0,0,4,1,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
58.0,49.0,25207.0,1,1,1,4,1,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
52.0,47.0,19517.0,0,1,0,3,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False
65.0,13.0,11684.0,0,0,0,2,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
25.0,18.0,23693.0,0,3,0,1,1,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
24.0,8.0,14372.0,1,1,1,3,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
54.0,36.0,18811.0,1,1,1,4,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
55.0,20.0,12273.0,0,2,0,3,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
18.0,20.0,19687.0,1,0,0,1,1,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
42.0,30.0,29950.0,0,0,0,1,1,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False
66.0,45.0,15843.0,0,0,1,5,1,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
48.0,12.0,10913.0,0,0,1,5,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False
21.0,1.0,9520.0,0,0,1,4,1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
65.0,19.0,14561.0,0,0,1,4,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
34.0,5.0,13876.0,0,2,1,4,0,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
53.0,41.0,64817.0,0,1,1,0,1,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
48.0,21.0,19870.0,1,1,1,3,1,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
65.0,48.0,15830.0,1,0,0,4,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
47.0,39.0,43419.0,0,1,1,1,1,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
32.0,29.0,50125.0,0,0,1,0,1,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
66.0,47.0,49375.0,1,0,1,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
30.0,7.0,9505.0,0,2,1,5,1,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
38.0,45.0,35894.0,1,1,0,1,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
53.0,16.0,20765.0,0,0,1,2,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
26.0,22.0,18947.0,1,3,0,2,1,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
43.0,23.0,30138.0,0,1,0,0,1,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
69.0,10.0,10368.0,0,0,1,5,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
22.0,37.0,43478.0,1,2,0,0,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True
49.0,10.0,6536.0,0,2,0,5,1,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
64.0,28.0,15454.0,0,1,1,4,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
59.0,17.0,23100.0,0,1,1,2,0,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False
26.0,39.0,19479.0,0,0,1,4,1,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
36.0,27.0,33256.0,1,0,0,0,1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
30.0,30.0,13741.0,0,1,0,3,0,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
36.0,49.0,17248.0,1,0,0,4,0,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
34.0,4.0,8843.0,1,3,0,4,0,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
60.0,24.0,11170.0,0,1,1,5,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
46.0,12.0,21693.0,1,2,1,3,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
20.0,23.0,17519.0,0,1,1,3,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
22.0,49.0,24853.0,1,1,1,3,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
38.0,23.0,13352.0,1,0,0,3,1,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
21.0,31.0,31992.0,1,3,0,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
25.0,8.0,10587.0,0,2,1,5,1,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True
33.0,1.0,5658.0,1,1,0,3,1,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
46.0,0.0,17399.0,1,3,1,4,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
35.0,9.0,4355.0,0,1,0,5,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
65.0,26.0,18028.0,0,1,1,3,0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
60.0,22.0,16729.0,0,1,1,4,1,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
69.0,38.0,21490.0,1,0,0,2,1,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
60.0,6.0,6070.0,1,0,0,5,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
66.0,6.0,9148.0,1,0,1,5,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
61.0,49.0,52542.0,0,2,1,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
59.0,15.0,25479.0,1,3,1,3,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
20.0,2.0,10063.0,0,1,1,3,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
64.0,25.0,21164.0,0,1,0,1,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
66.0,4.0,9588.0,0,2,1,5,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
46.0,16.0,11136.0,0,0,0,3,1,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
39.0,2.0,6831.0,0,0,0,3,1,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
68.0,45.0,48612.0,0,1,0,0,1,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
54.0,45.0,25275.0,1,0,1,4,1,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
44.0,15.0,10996.0,1,0,1,5,1,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
40.0,13.0,13419.0,1,1,1,4,1,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
51.0,6.0,20930.0,1,0,1,2,1,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
33.0,37.0,23652.0,0,1,1,2,1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
32.0,37.0,15518.0,1,0,0,3,1,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
34.0,31.0,14158.0,0,0,0,3,0,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
49.0,24.0,17425.0,1,1,1,4,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
34.0,10.0,23330.0,1,2,1,2,1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
69.0,17.0,11925.0,1,0,1,5,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
28.0,15.0,16930.0,1,0,1,3,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
68.0,21.0,14409.0,0,3,0,3,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
24.0,21.0,26644.0,1,3,0,1,0,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
52.0,5.0,11228.0,0,2,1,5,1,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
43.0,4.0,12771.0,0,0,1,3,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
24.0,6.0,8303.0,0,1,0,2,1,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
34.0,5.0,8085.0,0,0,0,2,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
56.0,29.0,31990.0,0,2,0,1,1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
54.0,8.0,5792.0,0,2,0,5,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
46.0,37.0,49912.0,1,2,1,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
66.0,25.0,13169.0,1,2,0,4,0,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
61.0,37.0,13830.0,0,0,1,5,1,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
54.0,40.0,55554.0,1,2,1,1,1,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
30.0,26.0,52774.0,1,0,1,0,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
52.0,18.0,9980.0,1,1,0,4,1,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
27.0,17.0,28794.0,0,1,1,1,1,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
48.0,45.0,16429.0,0,1,0,4,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
18.0,10.0,32204.0,1,0,1,1,1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
69.0,40.0,14236.0,1,1,1,5,1,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
52.0,10.0,14669.0,0,3,1,5,1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
68.0,34.0,22854.0,1,2,0,2,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
26.0,6.0,28937.0,1,0,1,1,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
50.0,20.0,10500.0,1,0,0,4,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
59.0,18.0,37721.0,0,0,1,1,1,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
34.0,18.0,20261.0,0,2,1,3,1,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
48.0,33.0,34352.0,0,2,1,2,1,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
58.0,28.0,18656.0,1,0,1,4,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
59.0,3.0,9101.0,1,2,0,4,0,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
37.0,48.0,17986.0,1,1,0,3,1,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
54.0,36.0,24745.0,1,2,1,4,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
67.0,36.0,33409.0,0,0,0,1,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
31.0,19.0,23877.0,0,3,1,3,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
25.0,6.0,12152.0,0,1,1,3,1,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
57.0,42.0,25489.0,1,2,0,2,1,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
49.0,43.0,68856.0,0,0,1,0,1,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
63.0,31.0,76538.0,0,3,1,0,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
69.0,46.0,10999.0,1,0,0,5,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
18.0,17.0,15982.0,1,0,1,4,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
44.0,15.0,21305.0,1,2,1,3,1,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
64.0,4.0,9596.0,0,3,0,4,1,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
50.0,16.0,36714.0,0,0,1,1,1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
58.0,42.0,18760.0,0,3,1,5,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
41.0,36.0,14432.0,1,1,0,4,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
24.0,20.0,21656.0,1,0,0,1,1,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
54.0,13.0,9283.0,0,0,0,3,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
21.0,18.0,19635.0,1,1,1,2,1,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False
57.0,46.0,31701.0,1,2,1,4,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
53.0,22.0,18075.0,1,1,1,4,1,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
63.0,5.0,15587.0,0,2,1,3,1,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
42.0,33.0,37646.0,1,0,0,0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
22.0,29.0,39035.0,0,1,1,1,1,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
58.0,23.0,9013.0,1,0,0,5,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
25.0,8.0,36013.0,1,2,1,1,1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
31.0,49.0,32558.0,0,3,1,3,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
63.0,47.0,48039.0,0,2,0,0,1,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
45.0,16.0,65918.0,0,3,1,0,0,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False
26.0,21.0,17647.0,1,2,1,4,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
47.0,25.0,22437.0,1,0,1,3,1,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
66.0,20.0,13531.0,0,2,0,3,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
68.0,14.0,9354.0,1,0,0,4,1,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
62.0,34.0,22609.0,1,0,1,3,1,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
64.0,32.0,13581.0,0,0,0,3,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
51.0,15.0,41543.0,0,2,1,1,1,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
18.0,12.0,22390.0,1,0,0,0,1,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
59.0,42.0,21633.0,0,0,1,4,1,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
68.0,40.0,19086.0,0,0,1,4,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58.0,19.0,7470.0,1,1,0,5,1,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
47.0,0.0,13354.0,0,0,1,3,0,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
44.0,13.0,13567.0,1,2,1,5,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
39.0,13.0,13999.0,0,2,0,2,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
68.0,15.0,17696.0,1,0,1,3,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
18.0,29.0,38559.0,1,0,0,0,0,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
53.0,30.0,13164.0,0,0,1,5,1,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
68.0,30.0,41148.0,1,2,0,0,1,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
67.0,37.0,12144.0,0,3,0,5,1,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
54.0,48.0,36623.0,1,1,1,2,1,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
29.0,4.0,11619.0,0,0,1,3,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
