Âge,Années d'expérience,Revenu annuel (DH),Sexe,Niveau d'éducation,Urbain/Rural,Catégorie socioprofessionnelle,Langue maternelle,État matrimonial_divorcé,État matrimonial_marié,État matrimonial_veuf,Possession de biens_Logement,Possession de biens_Terrain,Possession de biens_Voiture,Région_Casablanca-Settat,Région_Dakhla-Oued Ed-Dahab,Région_Drâa-Tafilalet,Région_Fès-Meknès,Région_Guelmim-Oued Noun,Région_Laâyoune-Sakia El Hamra,Région_L’Oriental,Région_Marrakech-Safi,Région_Rabat-Salé-Kénitra,Région_Souss-Massa,Région_Tanger-Tétouan-Al Hoceïma,Type de contrat_CDI,Type de contrat_sans contrat
20.0,49.0,31551.0,0,2,1,3,0,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False
65.0,38.0,35606.0,0,2,1,2,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
45.0,12.0,9711.0,1,1,1,5,1,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
69.0,7.0,30044.0,0,3,1,2,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
51.0,18.0,58850.0,0,2,1,0,1,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
42.0,34.0,47118.0,0,2,1,1,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
45.0,17.0,10523.0,1,0,0,4,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
61.0,46.0,24916.0,1,2,1,4,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True
34.0,6.0,13089.0,0,0,1,3,1,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
28.0,10.0,4909.0,1,1,0,5,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
31.0,47.0,48498.0,0,1,0,0,1,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
47.0,32.0,24693.0,0,2,1,3,1,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
38.0,19.0,18914.0,1,2,1,4,1,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
36.0,11.0,10306.0,1,0,1,5,1,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
26.0,13.0,15282.0,0,1,0,1,1,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
42.0,19.0,44496.0,1,2,1,1,1,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
20.0,0.0,10049.0,0,1,1,3,1,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
54.0,31.0,9799.0,0,2,0,5,1,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
26.0,3.0,3629.0,0,0,0,5,1,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
63.0,1.0,29392.0,1,0,1,1,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
22.0,4.0,21593.0,1,2,1,2,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
48.0,8.0,4960.0,0,1,0,5,1,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
31.0,5.0,12439.0,1,1,1,3,1,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
67.0,0.0,17272.0,0,3,1,4,1,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
28.0,46.0,15732.0,1,1,0,4,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
59.0,20.0,12176.0,0,1,0,3,1,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
68.0,25.0,63356.0,1,2,1,0,1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
23.0,0.0,29318.0,1,2,1,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
38.0,24.0,7038.0,1,1,0,5,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
65.0,43.0,16209.0,0,0,1,5,1,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
69.0,9.0,7909.0,1,1,0,4,1,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
59.0,16.0,10384.0,0,1,1,5,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
35.0,2.0,5787.0,1,0,0,4,1,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
36.0,23.0,11657.0,1,2,0,4,1,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
42.0,31.0,30088.0,0,2,1,2,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
31.0,2.0,22079.0,0,0,1,1,1,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
25.0,27.0,23315.0,0,1,1,2,1,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
34.0,47.0,13414.0,0,1,1,5,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
26.0,18.0,11543.0,1,2,1,5,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
50.0,20.0,15923.0,0,0,1,4,1,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
27.0,10.0,5274.0,1,0,0,5,1,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
58.0,26.0,19386.0,1,1,1,3,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
26.0,5.0,11386.0,1,2,0,2,1,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True
48.0,48.0,44204.0,1,3,0,1,0,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
65.0,39.0,10706.0,1,2,0,5,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
18.0,15.0,6814.0,1,2,0,5,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
40.0,23.0,12426.0,1,2,0,4,1,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
39.0,45.0,20579.0,1,1,1,4,0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False
56.0,30.0,19563.0,0,0,1,4,1,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
67.0,42.0,18784.0,1,2,1,5,1,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
66.0,9.0,43361.0,1,0,1,0,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
46.0,38.0,31392.0,1,0,0,1,1,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
43.0,43.0,62132.0,1,3,1,1,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
27.0,38.0,19046.0,0,1,1,4,1,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
68.0,8.0,16318.0,1,2,1,4,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
44.0,29.0,14521.0,1,0,1,5,0,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
47.0,40.0,19088.0,0,1,1,4,0,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
32.0,23.0,16475.0,0,0,1,3,1,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
26.0,18.0,25395.0,1,2,1,2,1,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
49.0,26.0,14638.0,0,3,0,4,1,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
60.0,38.0,29047.0,0,0,1,3,1,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
24.0,29.0,20890.0,0,1,1,2,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
30.0,12.0,12998.0,0,3,1,5,1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
64.0,31.0,29387.0,1,1,0,1,0,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
38.0,43.0,21837.0,0,1,1,3,1,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
57.0,38.0,44806.0,0,0,0,0,1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
27.0,4.0,16524.0,1,2,1,3,1,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
62.0,23.0,24706.0,1,0,1,2,1,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
57.0,25.0,18463.0,0,0,1,4,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
61.0,42.0,53676.0,1,0,1,1,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
44.0,17.0,19835.0,1,0,1,3,1,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False
33.0,8.0,7362.0,0,1,1,5,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
31.0,36.0,15708.0,1,2,0,4,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False
25.0,49.0,23912.0,1,0,1,4,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
55.0,7.0,4748.0,0,1,0,5,1,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
47.0,49.0,45129.0,1,3,1,2,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
43.0,14.0,10102.0,0,1,1,5,1,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
59.0,19.0,51007.0,1,0,1,0,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
39.0,29.0,17429.0,0,1,1,3,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
21.0,24.0,23781.0,0,0,1,2,1,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False
59.0,4.0,20255.0,1,2,1,3,1,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
33.0,4.0,12921.0,0,2,1,4,1,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
61.0,15.0,9785.0,0,0,1,5,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
28.0,30.0,17126.0,0,0,0,2,0,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
36.0,18.0,15356.0,1,0,1,4,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
21.0,32.0,21917.0,1,2,1,3,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
25.0,17.0,23918.0,1,2,1,2,1,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
36.0,27.0,10436.0,0,1,1,5,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
49.0,18.0,10756.0,1,1,0,3,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
34.0,46.0,46718.0,1,1,1,1,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
49.0,48.0,15086.0,0,0,1,5,1,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
53.0,44.0,31491.0,1,0,1,3,1,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
22.0,31.0,21008.0,0,0,1,3,1,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
37.0,19.0,29469.0,1,1,0,0,1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
42.0,22.0,9618.0,0,0,0,4,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
39.0,40.0,22565.0,1,0,1,4,0,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False
52.0,23.0,14259.0,1,2,0,3,1,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
42.0,16.0,9405.0,0,1,0,3,1,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False
45.0,38.0,61632.0,0,0,1,0,1,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
67.0,7.0,31229.0,0,0,1,1,1,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
69.0,39.0,13479.0,0,0,1,5,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
29.0,23.0,16121.0,0,2,1,4,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
29.0,33.0,29956.0,1,3,1,3,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
62.0,38.0,19703.0,1,3,0,3,1,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
49.0,7.0,11801.0,1,2,1,5,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
47.0,30.0,15743.0,0,1,0,2,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
21.0,49.0,22873.0,1,0,1,4,1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
30.0,48.0,15437.0,0,0,1,5,1,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
50.0,31.0,66026.0,1,2,1,0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
37.0,46.0,29183.0,1,2,1,3,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
54.0,1.0,7629.0,1,0,0,3,1,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
40.0,13.0,37227.0,1,0,1,1,1,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
32.0,32.0,15921.0,1,2,1,5,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False
61.0,20.0,13283.0,0,0,0,2,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
58.0,24.0,32234.0,1,0,1,2,1,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
33.0,0.0,8213.0,1,0,0,2,0,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
34.0,0.0,14504.0,1,2,1,3,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
23.0,40.0,21763.0,0,2,1,4,1,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
61.0,17.0,9462.0,1,1,0,4,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
21.0,9.0,36887.0,0,1,1,0,1,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
23.0,48.0,15050.0,0,1,0,4,0,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
65.0,32.0,15567.0,1,0,0,3,0,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
19.0,28.0,16871.0,0,0,1,4,1,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
64.0,20.0,16993.0,0,0,1,4,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False
46.0,31.0,20890.0,1,0,1,3,1,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
63.0,0.0,4704.0,1,2,0,5,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
50.0,15.0,46351.0,1,0,1,0,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
50.0,39.0,58545.0,0,3,1,1,1,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
23.0,33.0,49635.0,1,1,1,0,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
67.0,21.0,39688.0,1,1,1,1,1,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
18.0,12.0,20927.0,1,1,0,0,1,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
52.0,41.0,18367.0,1,3,0,4,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
54.0,32.0,33136.0,1,0,1,2,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
68.0,31.0,13299.0,0,2,0,4,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
26.0,46.0,14342.0,1,1,1,5,1,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
25.0,29.0,10174.0,1,3,0,5,1,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
56.0,31.0,9010.0,1,0,0,5,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
62.0,30.0,16954.0,1,3,1,5,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
27.0,41.0,20154.0,0,1,0,2,1,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
27.0,1.0,9964.0,0,0,0,1,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
61.0,15.0,6712.0,1,1,0,5,0,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
45.0,38.0,31305.0,1,0,0,1,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
56.0,25.0,14880.0,1,0,0,3,1,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
34.0,19.0,16753.0,0,1,1,3,1,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
24.0,40.0,29877.0,1,1,0,1,1,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
33.0,21.0,53190.0,0,2,1,0,1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58.0,18.0,14499.0,0,3,0,3,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
61.0,32.0,15619.0,0,0,0,3,1,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
51.0,49.0,11980.0,0,1,0,5,1,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
20.0,6.0,13833.0,1,0,1,3,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
19.0,5.0,22247.0,0,0,1,1,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
43.0,13.0,24854.0,0,2,0,0,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
41.0,15.0,16422.0,1,3,1,5,1,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
20.0,44.0,42024.0,1,3,1,2,1,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
51.0,1.0,21836.0,0,3,1,3,1,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
58.0,41.0,57750.0,0,1,1,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
45.0,5.0,38954.0,0,3,1,1,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
54.0,3.0,5914.0,1,1,0,4,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
43.0,34.0,17638.0,0,0,1,4,1,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
39.0,19.0,11583.0,1,1,0,3,1,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
45.0,7.0,11494.0,1,2,1,5,1,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
22.0,36.0,22043.0,1,2,1,4,1,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
37.0,31.0,22523.0,0,3,1,4,0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
49.0,43.0,23144.0,0,2,0,2,1,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
54.0,10.0,16602.0,1,0,1,4,1,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
66.0,38.0,45295.0,0,0,0,0,1,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
36.0,22.0,12393.0,0,2,0,3,1,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
40.0,40.0,23648.0,1,0,1,3,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
61.0,13.0,12716.0,1,1,0,2,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
51.0,35.0,10299.0,1,2,0,5,1,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
26.0,32.0,18630.0,0,0,1,4,1,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
56.0,1.0,8975.0,1,1,1,5,0,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
47.0,14.0,15811.0,0,1,1,3,1,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
20.0,24.0,12655.0,1,0,1,5,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False
59.0,23.0,10985.0,0,0,0,4,1,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
37.0,38.0,32586.0,0,1,0,1,1,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
46.0,30.0,10759.0,1,2,0,5,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
38.0,49.0,25511.0,0,2,0,2,1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
19.0,34.0,30596.0,1,0,1,2,1,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
65.0,7.0,8554.0,0,0,1,5,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
40.0,37.0,18849.0,1,1,1,4,0,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
55.0,38.0,48802.0,0,0,1,1,0,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
48.0,10.0,15745.0,0,2,1,4,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
66.0,33.0,23103.0,0,0,1,3,0,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
66.0,16.0,18991.0,1,2,1,4,1,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
63.0,47.0,23537.0,0,0,1,3,1,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
27.0,36.0,19357.0,0,1,1,3,1,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False
67.0,46.0,16013.0,0,0,1,5,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
47.0,24.0,13846.0,1,0,1,5,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
21.0,7.0,8028.0,1,0,0,3,1,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
41.0,45.0,15652.0,1,0,1,5,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
66.0,49.0,20023.0,1,2,1,5,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
48.0,16.0,33088.0,1,1,1,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
44.0,14.0,30827.0,0,1,1,1,1,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
43.0,0.0,36884.0,0,0,1,0,1,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
46.0,46.0,51356.0,0,2,1,1,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
42.0,33.0,21332.0,0,2,1,4,1,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
23.0,14.0,9313.0,1,2,0,4,0,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
54.0,20.0,16696.0,1,0,0,2,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
18.0,24.0,16540.0,1,1,1,4,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
54.0,9.0,17065.0,1,0,1,3,1,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False
68.0,15.0,8221.0,0,0,0,4,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
23.0,1.0,13158.0,1,1,0,0,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
38.0,0.0,7720.0,1,1,1,5,1,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
62.0,38.0,24519.0,0,0,1,3,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
22.0,12.0,9395.0,0,1,0,2,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
46.0,24.0,37560.0,0,1,1,1,1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
32.0,34.0,22291.0,1,0,1,3,1,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
50.0,40.0,12179.0,0,2,0,5,1,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
69.0,18.0,20345.0,1,1,1,2,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
23.0,14.0,31396.0,1,0,1,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
26.0,5.0,15594.0,1,2,0,1,1,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
47.0,13.0,15246.0,1,3,1,5,1,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
34.0,8.0,17818.0,0,0,1,2,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
41.0,28.0,15952.0,0,3,1,5,1,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
39.0,44.0,18241.0,0,2,0,3,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
26.0,23.0,9394.0,0,1,0,4,1,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
33.0,19.0,7059.0,1,1,0,5,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False
64.0,16.0,32594.0,1,1,1,1,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
32.0,4.0,36913.0,0,0,1,0,1,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True
39.0,40.0,21299.0,1,1,1,4,1,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
27.0,2.0,10118.0,0,3,0,2,1,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
51.0,29.0,20618.0,0,0,1,3,1,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
44.0,2.0,9830.0,1,3,0,3,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
